source_id,course,title,original_path,format,document_role,year,output_md,locator_type,method,ocr_used,ocr_confidence,ocr_warning,status,reviewer,notes
digital-system-creative-design-453,digital_system_creative_design,hilens_2_-000000013,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000013.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-453.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-454,digital_system_creative_design,hilens_2_-000000014,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000014.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-454.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-455,digital_system_creative_design,hilens_2_-000000015,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000015.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-455.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-456,digital_system_creative_design,hilens_2_-000000016,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000016.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-456.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-457,digital_system_creative_design,hilens_2_-000000026,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000026.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-457.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-458,digital_system_creative_design,hilens_2_-000000027,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000027.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-458.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-459,digital_system_creative_design,hilens_2_-000000028,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000028.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-459.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-460,digital_system_creative_design,hilens_2_-000000029,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000029.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-460.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-461,digital_system_creative_design,hilens_2_-000000030,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000030.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-461.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-462,digital_system_creative_design,hilens_2_-000000031,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000031.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-462.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-463,digital_system_creative_design,hilens_2_-000000032,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000032.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-463.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-464,digital_system_creative_design,hilens_2_-000000033,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000033.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-464.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-465,digital_system_creative_design,hilens_2_-000000034,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000034.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-465.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-466,digital_system_creative_design,hilens_2_-000000035,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000035.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-466.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-467,digital_system_creative_design,hilens_2_-000000036,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000036.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-467.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-468,digital_system_creative_design,hilens_2_-000000037,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000037.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-468.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-469,digital_system_creative_design,hilens_2_-000000039,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000039.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-469.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-470,digital_system_creative_design,hilens_2_-000000040,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000040.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-470.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-471,digital_system_creative_design,hilens_2_-000000041,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000041.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-471.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-472,digital_system_creative_design,hilens_2_-000000042,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000042.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-472.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-473,digital_system_creative_design,hilens_2_-000000043,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000043.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-473.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-474,digital_system_creative_design,hilens_2_-000000044,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000044.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-474.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
digital-system-creative-design-475,digital_system_creative_design,hilens_2_-000000045,学科资料/数字系统创意设计/深度学习-口罩识别/深度学习-口罩识别/数据集/mask_detection_500/train/hilens_2_-000000045.jpg,jpg,note,,digital_system_creative_design/digital-system-creative-design-475.md,none,single image embedded as stable asset,false,,,passed,Klosure,"AI-assisted batch conversion, pending human review."
